current x,alpha
"(4, 1)",0.351497504159731
"(1.6098169717138293, 1.9841930116472468)",0.9999985000020004
"(6.364387341584177e-07, -2.620623476001782e-07)",1.0000013079414956
"(4.0173540212981563e-13, 4.951622401040463e-13)",1.0000001355022548
